"","INC_DAYH","TEMP","DEWP","TEMPc","DEWPc","RH"
"1378",2013-02-27 09:00:00,37,35,2.77777777777778,1.66666666666667,92.4953933210085
"1379",2013-02-27 10:00:00,38,36,3.33333333333333,2.22222222222222,92.5269240496396
"1380",2013-02-27 11:00:00,40,38,4.44444444444444,3.33333333333333,92.5891976680218
"1381",2013-02-27 12:00:00,40,38,4.44444444444444,3.33333333333333,92.5891976680218
"1382",2013-02-27 13:00:00,41,39,5,3.88888888888889,92.6199470888973
"1383",2013-02-27 14:00:00,41,39,5,3.88888888888889,92.6199470888973
"1384",2013-02-27 15:00:00,41,40,5,4.44444444444444,96.2480964077347
"1385",2013-02-27 16:00:00,41,40,5,4.44444444444444,96.2480964077347
"1386",2013-02-27 17:00:00,42,40,5.55555555555556,4.44444444444444,92.650442515162
"1387",2013-02-27 18:00:00,43,41,6.11111111111111,5,92.6806870793128
"1388",2013-02-27 19:00:00,44,43,6.66666666666667,6.11111111111111,96.2950059855764
"1389",2013-02-27 20:00:00,45,43,7.22222222222222,6.11111111111111,92.7404358959425
"1390",2013-02-27 21:00:00,47,43,8.33333333333333,6.11111111111111,86.0562829098329
"1391",2013-02-27 22:00:00,46,36,7.77777777777778,2.22222222222222,68.2166157397463
"1392",2013-02-27 23:00:00,44,35,6.66666666666667,1.66666666666667,70.7247611460851
"1393",2013-02-28 00:00:00,44,34,6.66666666666667,1.11111111111111,67.9904579015415
"1394",2013-02-28 01:00:00,45,34,7.22222222222222,1.11111111111111,65.469680055848
"1395",2013-02-28 02:00:00,45,34,7.22222222222222,1.11111111111111,65.469680055848
"1396",2013-02-28 03:00:00,44,35,6.66666666666667,1.66666666666667,70.7247611460851
"1397",2013-02-28 04:00:00,45,35,7.22222222222222,1.66666666666667,68.1039318049317
"1398",2013-02-28 05:00:00,44,35,6.66666666666667,1.66666666666667,70.7247611460851
"1399",2013-02-28 06:00:00,45,35,7.22222222222222,1.66666666666667,68.1039318049317
"1400",2013-02-28 07:00:00,45,35,7.22222222222222,1.66666666666667,68.1039318049317
"1401",2013-02-28 08:00:00,45,35,7.22222222222222,1.66666666666667,68.1039318049317
"1402",2013-02-28 09:00:00,45,34,7.22222222222222,1.11111111111111,65.469680055848
"1403",2013-02-28 10:00:00,44,35,6.66666666666667,1.66666666666667,70.7247611460851
"1404",2013-02-28 11:00:00,44,35,6.66666666666667,1.66666666666667,70.7247611460851
"1405",2013-02-28 12:00:00,44,35,6.66666666666667,1.66666666666667,70.7247611460851
"1406",2013-02-28 13:00:00,44,34,6.66666666666667,1.11111111111111,67.9904579015415
"1407",2013-02-28 14:00:00,45,35,7.22222222222222,1.66666666666667,68.1039318049317
"1408",2013-02-28 15:00:00,47,34,8.33333333333333,1.11111111111111,60.7305515016993
"1409",2013-02-28 16:00:00,49,32,9.44444444444444,0,52.0506235791477
"1410",2013-02-28 17:00:00,48,30,8.88888888888889,-1.11111111111111,49.8530246738689
"1411",2013-02-28 18:00:00,48,29,8.88888888888889,-1.66666666666667,47.874009328943
"1412",2013-02-28 19:00:00,47,28,8.33333333333333,-2.22222222222222,47.7196737961332
"1413",2013-02-28 20:00:00,46,29,7.77777777777778,-1.66666666666667,51.6059233357206
"1414",2013-02-28 21:00:00,45,29,7.22222222222222,-1.66666666666667,53.5907504202068
"1415",2013-02-28 22:00:00,45,28,7.22222222222222,-2.22222222222222,51.455944369532
"1416",2013-02-28 23:00:00,44,29,6.66666666666667,-1.66666666666667,55.6597289889541
"1417",2013-03-01 00:00:00,44,26,6.66666666666667,-3.33333333333333,49.2418074336709
"1418",2013-03-01 01:00:00,43,28,6.11111111111111,-2.22222222222222,55.5159101240192
"1419",2013-03-01 02:00:00,41,29,5,-1.66666666666667,62.4116854167723
"1420",2013-03-01 03:00:00,40,29,4.44444444444444,-1.66666666666667,64.8584168223917
"1421",2013-03-01 04:00:00,39,29,3.88888888888889,-1.66666666666667,67.410948672942
"1422",2013-03-01 05:00:00,38,29,3.33333333333333,-1.66666666666667,70.0742984385795
"1423",2013-03-01 06:00:00,37,29,2.77777777777778,-1.66666666666667,72.8537431154354
"1424",2013-03-01 07:00:00,37,29,2.77777777777778,-1.66666666666667,72.8537431154354
"1425",2013-03-01 08:00:00,36,29,2.22222222222222,-1.66666666666667,75.7548337914758
"1426",2013-03-01 09:00:00,36,28,2.22222222222222,-2.22222222222222,72.7505755211138
"1427",2013-03-01 10:00:00,36,28,2.22222222222222,-2.22222222222222,72.7505755211138
"1428",2013-03-01 11:00:00,36,29,2.22222222222222,-1.66666666666667,75.7548337914758
"1429",2013-03-01 12:00:00,37,29,2.77777777777778,-1.66666666666667,72.8537431154354
"1430",2013-03-01 13:00:00,39,28,3.88888888888889,-2.22222222222222,64.7336081300159
"1431",2013-03-01 14:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1432",2013-03-01 15:00:00,41,27,5,-2.77777777777778,57.5359332060469
"1433",2013-03-01 16:00:00,42,27,5.55555555555556,-2.77777777777778,55.3711914844098
"1434",2013-03-01 17:00:00,43,27,6.11111111111111,-2.77777777777778,53.2955710781545
"1435",2013-03-01 18:00:00,44,24,6.66666666666667,-4.44444444444444,45.3319543066349
"1436",2013-03-01 19:00:00,43,25,6.11111111111111,-3.88888888888889,49.0868067888633
"1437",2013-03-01 20:00:00,43,25,6.11111111111111,-3.88888888888889,49.0868067888633
"1438",2013-03-01 21:00:00,43,24,6.11111111111111,-4.44444444444444,47.09370912704
"1439",2013-03-01 22:00:00,42,25,5.55555555555556,-3.88888888888889,51.0006708790459
"1440",2013-03-01 23:00:00,40,27,4.44444444444444,-2.77777777777778,59.7939914624288
"1441",2013-03-02 00:00:00,40,26,4.44444444444444,-3.33333333333333,57.3941549262729
"1442",2013-03-02 01:00:00,39,26,3.88888888888889,-3.33333333333333,59.6566412423888
"1443",2013-03-02 02:00:00,38,25,3.33333333333333,-3.88888888888889,59.5183764264733
"1444",2013-03-02 03:00:00,38,24,3.33333333333333,-4.44444444444444,57.1078366243681
"1445",2013-03-02 04:00:00,37,24,2.77777777777778,-4.44444444444444,59.379188219011
"1446",2013-03-02 05:00:00,36,23,2.22222222222222,-5,59.2390677181389
"1447",2013-03-02 06:00:00,35,23,1.66666666666667,-5,61.6151259884639
"1448",2013-03-02 07:00:00,35,22,1.66666666666667,-5.55555555555556,59.0980059143656
"1449",2013-03-02 08:00:00,35,22,1.66666666666667,-5.55555555555556,59.0980059143656
"1450",2013-03-02 09:00:00,34,22,1.11111111111111,-5.55555555555556,61.4791534602174
"1451",2013-03-02 10:00:00,34,22,1.11111111111111,-5.55555555555556,61.4791534602174
"1452",2013-03-02 11:00:00,34,22,1.11111111111111,-5.55555555555556,61.4791534602174
"1453",2013-03-02 12:00:00,34,21,1.11111111111111,-6.11111111111111,58.9559936891156
"1454",2013-03-02 13:00:00,35,21,1.66666666666667,-6.11111111111111,56.6713258461326
"1455",2013-03-02 14:00:00,37,21,2.77777777777778,-6.11111111111111,52.3881425639044
"1456",2013-03-02 15:00:00,39,22,3.88888888888889,-5.55555555555556,50.5372391242325
"1457",2013-03-02 16:00:00,39,22,3.88888888888889,-5.55555555555556,50.5372391242325
"1458",2013-03-02 17:00:00,38,22,3.33333333333333,-5.55555555555556,52.5417065259042
"1459",2013-03-02 18:00:00,38,23,3.33333333333333,-5,54.7831582814299
"1460",2013-03-02 19:00:00,38,23,3.33333333333333,-5,54.7831582814299
"1461",2013-03-02 20:00:00,38,24,3.33333333333333,-4.44444444444444,57.1078366243681
"1462",2013-03-02 21:00:00,37,22,2.77777777777778,-5.55555555555556,54.6338193375077
"1463",2013-03-02 22:00:00,37,22,2.77777777777778,-5.55555555555556,54.6338193375077
"1464",2013-03-02 23:00:00,36,23,2.22222222222222,-5,59.2390677181389
"1465",2013-03-03 00:00:00,34,24,1.11111111111111,-4.44444444444444,66.8104149774788
"1466",2013-03-03 01:00:00,33.3333333333333,24,0.740740740740741,-4.44444444444444,68.6502842291617
"1467",2013-03-03 02:00:00,32.6666666666667,24,0.37037037037037,-4.44444444444444,70.4901534808446
"1468",2013-03-03 03:00:00,32,24,0,-4.44444444444444,72.3300227325274
"1469",2013-03-03 04:00:00,31,23,-0.555555555555556,-5,72.2228691469257
"1470",2013-03-03 05:00:00,31,21.5,-0.555555555555556,-5.83333333333333,67.9629185797767
"1471",2013-03-03 06:00:00,31,20,-0.555555555555556,-6.66666666666667,63.7029680126277
"1472",2013-03-03 07:00:00,30.6666666666667,19,-0.740740740740741,-7.22222222222222,61.9280634420504
"1473",2013-03-03 08:00:00,30.3333333333333,18,-0.925925925925926,-7.77777777777778,60.1531588714731
"1474",2013-03-03 09:00:00,30,17,-1.11111111111111,-8.33333333333333,58.3782543008957
"1475",2013-03-03 10:00:00,29,16,-1.66666666666667,-8.88888888888889,58.2313492675527
"1476",2013-03-03 11:00:00,29,16,-1.66666666666667,-8.88888888888889,58.2313492675527
"1477",2013-03-03 12:00:00,29,15,-1.66666666666667,-9.44444444444444,55.7721034527242
"1478",2013-03-03 13:00:00,30,16,-1.11111111111111,-8.88888888888889,55.9244608819175
"1479",2013-03-03 14:00:00,30,15,-1.11111111111111,-9.44444444444444,53.5613930660566
"1480",2013-03-03 15:00:00,32,16,0,-8.88888888888889,51.6059233357206
"1481",2013-03-03 16:00:00,33,16,0.555555555555556,-8.88888888888889,49.585088328674
"1482",2013-03-03 17:00:00,36,16,2.22222222222222,-8.88888888888889,44.0259774948245
"1483",2013-03-03 18:00:00,38,17,3.33333333333333,-8.33333333333333,42.4952892908034
"1484",2013-03-03 19:00:00,39,17,3.88888888888889,-8.33333333333333,40.8694886099415
"1485",2013-03-03 20:00:00,39,17,3.88888888888889,-8.33333333333333,40.8694886099415
"1486",2013-03-03 21:00:00,37,18,2.77777777777778,-7.77777777777778,46.1281848888253
"1487",2013-03-03 22:00:00,35,18,1.66666666666667,-7.77777777777778,49.9062900040943
"1488",2013-03-03 23:00:00,34,17,1.11111111111111,-8.33333333333333,49.7461729533234
"1489",2013-03-04 00:00:00,33,16,0.555555555555556,-8.88888888888889,49.585088328674
"1490",2013-03-04 01:00:00,31,16,-0.555555555555556,-8.88888888888889,53.7175565897662
"1491",2013-03-04 02:00:00,31,15,-0.555555555555556,-9.44444444444444,51.4465413864668
"1492",2013-03-04 03:00:00,30,15,-1.11111111111111,-9.44444444444444,53.5613930660566
"1493",2013-03-04 04:00:00,29,14,-1.66666666666667,-10,53.4042190883853
"1494",2013-03-04 05:00:00,28,14,-2.22222222222222,-10,55.6187292364488
"1495",2013-03-04 06:00:00,28,13,-2.22222222222222,-10.5555555555556,53.2460254923798
"1496",2013-03-04 07:00:00,27,14,-2.77777777777778,-10,57.9345067540496
"1497",2013-03-04 08:00:00,28,15,-2.22222222222222,-9.44444444444444,58.0834367267472
"1498",2013-03-04 09:00:00,28,17,-2.22222222222222,-8.33333333333333,63.301110679037
"1499",2013-03-04 10:00:00,29,17,-1.66666666666667,-8.33333333333333,60.7849615105283
"1500",2013-03-04 11:00:00,29,17,-1.66666666666667,-8.33333333333333,60.7849615105283
"1501",2013-03-04 12:00:00,30,18,-1.11111111111111,-7.77777777777778,60.9257427384301
"1502",2013-03-04 13:00:00,31,18,-0.555555555555556,-7.77777777777778,58.5241616314283
"1503",2013-03-04 14:00:00,33,18,0.555555555555556,-7.77777777777778,54.0268884501976
"1504",2013-03-04 15:00:00,36,17,2.22222222222222,-8.33333333333333,45.9640789185791
"1505",2013-03-04 16:00:00,37,17,2.77777777777778,-8.33333333333333,44.1923453519103
"1506",2013-03-04 17:00:00,40,18,4.44444444444444,-7.77777777777778,41.0365668773818
"1507",2013-03-04 18:00:00,40,17,4.44444444444444,-8.33333333333333,39.3116907407613
"1508",2013-03-04 19:00:00,39,17,3.88888888888889,-8.33333333333333,40.8694886099415
"1509",2013-03-04 20:00:00,39,18,3.88888888888889,-7.77777777777778,42.6617332992923
"1510",2013-03-04 21:00:00,38,17,3.33333333333333,-8.33333333333333,42.4952892908034
"1511",2013-03-04 22:00:00,37,17,2.77777777777778,-8.33333333333333,44.1923453519103
"1512",2013-03-04 23:00:00,36,17,2.22222222222222,-8.33333333333333,45.9640789185791
"1513",2013-03-05 00:00:00,35,17,1.66666666666667,-8.33333333333333,47.81409125866
"1514",2013-03-05 01:00:00,34,18,1.11111111111111,-7.77777777777778,51.921723934151
"1515",2013-03-05 02:00:00,33,18,0.555555555555556,-7.77777777777778,54.0268884501976
"1516",2013-03-05 03:00:00,33,18,0.555555555555556,-7.77777777777778,54.0268884501976
"1517",2013-03-05 04:00:00,33,18,0.555555555555556,-7.77777777777778,54.0268884501976
"1518",2013-03-05 05:00:00,33,18,0.555555555555556,-7.77777777777778,54.0268884501976
"1519",2013-03-05 06:00:00,32,19,0,-7.22222222222222,58.669080945607
"1520",2013-03-05 07:00:00,32,19,0,-7.22222222222222,58.669080945607
"1521",2013-03-05 08:00:00,32,20,0,-6.66666666666667,61.2043713942324
"1522",2013-03-05 09:00:00,32,20,0,-6.66666666666667,61.2043713942324
"1523",2013-03-05 10:00:00,32,20,0,-6.66666666666667,61.2043713942324
"1524",2013-03-05 11:00:00,31,20,-0.555555555555556,-6.66666666666667,63.7029680126277
"1525",2013-03-05 12:00:00,33,21,0.555555555555556,-6.11111111111111,61.3422384271991
"1526",2013-03-05 13:00:00,35,21,1.66666666666667,-6.11111111111111,56.6713258461326
"1527",2013-03-05 14:00:00,37,21,2.77777777777778,-6.11111111111111,52.3881425639044
"1528",2013-03-05 15:00:00,42,22,5.55555555555556,-5.55555555555556,45.0107485605609
"1529",2013-03-05 16:00:00,44,23,6.66666666666667,-5,43.4809844393739
"1530",2013-03-05 17:00:00,47,23,8.33333333333333,-5,38.8116595661252
"1531",2013-03-05 18:00:00,48,24,8.88888888888889,-4.44444444444444,38.9744343128946
"1532",2013-03-05 19:00:00,49,24,9.44444444444444,-4.44444444444444,37.5425166261652
"1533",2013-03-05 20:00:00,47,22,8.33333333333333,-5.55555555555556,37.2163392409213
"1534",2013-03-05 21:00:00,46,22,7.77777777777778,-5.55555555555556,38.6481196357308
"1535",2013-03-05 22:00:00,44,23,6.66666666666667,-5,43.4809844393739
"1536",2013-03-05 23:00:00,44,24,6.66666666666667,-4.44444444444444,45.3319543066349
"1537",2013-03-06 00:00:00,43,23,6.11111111111111,-5,45.1717850360707
"1538",2013-03-06 01:00:00,42,25,5.55555555555556,-3.88888888888889,51.0006708790459
"1539",2013-03-06 02:00:00,42,24,5.55555555555556,-4.44444444444444,48.9309139230878
"1540",2013-03-06 03:00:00,41,25,5,-3.88888888888889,52.9967847187912
"1541",2013-03-06 04:00:00,41,26,5,-3.33333333333333,55.2255650896192
"1542",2013-03-06 05:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1543",2013-03-06 06:00:00,39,30,3.88888888888889,-1.11111111111111,70.184684236253
"1544",2013-03-06 07:00:00,39,30,3.88888888888889,-1.11111111111111,70.184684236253
"1545",2013-03-06 08:00:00,38,30,3.33333333333333,-1.11111111111111,72.9561399267749
"1546",2013-03-06 09:00:00,39,30,3.88888888888889,-1.11111111111111,70.184684236253
"1547",2013-03-06 10:00:00,39,30,3.88888888888889,-1.11111111111111,70.184684236253
"1548",2013-03-06 11:00:00,38,32,3.33333333333333,0,79.0324955792631
"1549",2013-03-06 12:00:00,38,32,3.33333333333333,0,79.0324955792631
"1550",2013-03-06 13:00:00,38,32,3.33333333333333,0,79.0324955792631
"1551",2013-03-06 14:00:00,39,32,3.88888888888889,0,76.0332543363553
"1552",2013-03-06 15:00:00,40,33,4.44444444444444,0.555555555555556,76.1246555538985
"1553",2013-03-06 16:00:00,41,34,5,1.11111111111111,76.2153671037637
"1554",2013-03-06 17:00:00,41,32,5,0,70.4030600714566
"1555",2013-03-06 18:00:00,41,31,5,-0.555555555555556,67.6452140320902
"1556",2013-03-06 19:00:00,41,30,5,-1.11111111111111,64.9823619974592
"1557",2013-03-06 20:00:00,40,29,4.44444444444444,-1.66666666666667,64.8584168223917
"1558",2013-03-06 21:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1559",2013-03-06 22:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1560",2013-03-06 23:00:00,41,27,5,-2.77777777777778,57.5359332060469
"1561",2013-03-07 00:00:00,40,27,4.44444444444444,-2.77777777777778,59.7939914624288
"1562",2013-03-07 01:00:00,39,27,3.88888888888889,-2.77777777777778,62.1497768025722
"1563",2013-03-07 02:00:00,39,26,3.88888888888889,-3.33333333333333,59.6566412423888
"1564",2013-03-07 03:00:00,39,26,3.88888888888889,-3.33333333333333,59.6566412423888
"1565",2013-03-07 04:00:00,38,26,3.33333333333333,-3.33333333333333,62.0174817105966
"1566",2013-03-07 05:00:00,37,27.5,2.77777777777778,-2.5,68.8861577510362
"1567",2013-03-07 06:00:00,36,29,2.22222222222222,-1.66666666666667,75.7548337914758
"1568",2013-03-07 07:00:00,37,26,2.77777777777778,-3.33333333333333,64.4813647756156
"1569",2013-03-07 08:00:00,36,27,2.22222222222222,-2.77777777777778,69.8510876401849
"1570",2013-03-07 09:00:00,36,26,2.22222222222222,-3.33333333333333,67.053222615729
"1571",2013-03-07 10:00:00,37,25,2.77777777777778,-3.88888888888889,61.884280914372
"1572",2013-03-07 11:00:00,36,25,2.22222222222222,-3.88888888888889,64.3539121118365
"1573",2013-03-07 12:00:00,36.2857142857143,25.5714285714286,2.38095238095238,-3.57142857142857,65.171110158514
"1574",2013-03-07 13:00:00,36.5714285714286,26.1428571428571,2.53968253968254,-3.25396825396825,65.9883082051916
"1575",2013-03-07 14:00:00,36.8571428571429,26.7142857142857,2.6984126984127,-2.93650793650794,66.8055062518692
"1576",2013-03-07 15:00:00,37.1428571428571,27.2857142857143,2.85714285714286,-2.61904761904762,67.6227042985468
"1577",2013-03-07 16:00:00,37.4285714285714,27.8571428571429,3.01587301587302,-2.3015873015873,68.4399023452243
"1578",2013-03-07 17:00:00,37.7142857142857,28.4285714285714,3.17460317460317,-1.98412698412698,69.2571003919019
"1579",2013-03-07 18:00:00,38,29,3.33333333333333,-1.66666666666667,70.0742984385795
"1580",2013-03-07 19:00:00,37,30.5,2.77777777777778,-0.833333333333333,77.7516135020679
"1581",2013-03-07 20:00:00,36,32,2.22222222222222,0,85.4289285655563
"1582",2013-03-07 21:00:00,36,34,2.22222222222222,1.11111111111111,92.4635955332394
"1583",2013-03-07 22:00:00,34,32,1.11111111111111,0,92.399185100317
"1584",2013-03-07 23:00:00,34,31,1.11111111111111,-0.555555555555556,88.7920634781705
"1585",2013-03-08 00:00:00,34,31,1.11111111111111,-0.555555555555556,88.7920634781705
"1586",2013-03-08 01:00:00,34,31,1.11111111111111,-0.555555555555556,88.7920634781705
"1587",2013-03-08 02:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1588",2013-03-08 03:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1589",2013-03-08 04:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1590",2013-03-08 05:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1591",2013-03-08 06:00:00,33,30,0.555555555555556,-1.11111111111111,88.7448132376198
"1592",2013-03-08 07:00:00,33,30,0.555555555555556,-1.11111111111111,88.7448132376198
"1593",2013-03-08 08:00:00,32,30,0,-1.11111111111111,92.3336648022907
"1594",2013-03-08 09:00:00,32,30,0,-1.11111111111111,92.3336648022907
"1595",2013-03-08 10:00:00,32,30,0,-1.11111111111111,92.3336648022907
"1596",2013-03-08 11:00:00,31,30,-0.555555555555556,-1.11111111111111,96.0827753274257
"1597",2013-03-08 12:00:00,31,30,-0.555555555555556,-1.11111111111111,96.0827753274257
"1598",2013-03-08 13:00:00,32,30,0,-1.11111111111111,92.3336648022907
"1599",2013-03-08 14:00:00,32,30,0,-1.11111111111111,92.3336648022907
"1600",2013-03-08 15:00:00,32,30,0,-1.11111111111111,92.3336648022907
"1601",2013-03-08 16:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1602",2013-03-08 17:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1603",2013-03-08 18:00:00,33,31,0.555555555555556,-0.555555555555556,92.3665654686483
"1604",2013-03-08 19:00:00,36,32,2.22222222222222,0,85.4289285655563
"1605",2013-03-08 20:00:00,37,31,2.77777777777778,-0.555555555555556,78.9501164381225
"1606",2013-03-08 21:00:00,39,29,3.88888888888889,-1.66666666666667,67.410948672942
"1607",2013-03-08 22:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1608",2013-03-08 23:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1609",2013-03-09 00:00:00,41,28,5,-2.22222222222222,59.9304357774919
"1610",2013-03-09 01:00:00,42,27,5.55555555555556,-2.77777777777778,55.3711914844098
"1611",2013-03-09 02:00:00,41,27,5,-2.77777777777778,57.5359332060469
"1612",2013-03-09 03:00:00,41,25,5,-3.88888888888889,52.9967847187912
"1613",2013-03-09 04:00:00,40,25,4.44444444444444,-3.88888888888889,55.0790228736646
"1614",2013-03-09 05:00:00,39,24,3.88888888888889,-4.44444444444444,54.9315566841673
"1615",2013-03-09 06:00:00,37,24,2.77777777777778,-4.44444444444444,59.379188219011
"1616",2013-03-09 07:00:00,37,24,2.77777777777778,-4.44444444444444,59.379188219011
"1617",2013-03-09 08:00:00,37,23,2.77777777777778,-5,56.9632795042714
"1618",2013-03-09 09:00:00,36,23,2.22222222222222,-5,59.2390677181389
"1619",2013-03-09 10:00:00,36,22,2.22222222222222,-5.55555555555556,56.8177788432217
"1620",2013-03-09 11:00:00,36,22,2.22222222222222,-5.55555555555556,56.8177788432217
"1621",2013-03-09 12:00:00,37,22,2.77777777777778,-5.55555555555556,54.6338193375077
"1622",2013-03-09 13:00:00,41,23,5,-5,48.77412189347
"1623",2013-03-09 14:00:00,42,22,5.55555555555556,-5.55555555555556,45.0107485605609
"1624",2013-03-09 15:00:00,46,22,7.77777777777778,-5.55555555555556,38.6481196357308
"1625",2013-03-09 16:00:00,49,23,9.44444444444444,-5,36.0056794739856
"1626",2013-03-09 17:00:00,52,21,11.1111111111111,-6.11111111111111,29.5988488538145
"1627",2013-03-09 18:00:00,54,21,12.2222222222222,-6.11111111111111,27.4932610229184
"1628",2013-03-09 19:00:00,55,18,12.7777777777778,-7.77777777777778,23.3070685208396
"1629",2013-03-09 20:00:00,55,19,12.7777777777778,-7.22222222222222,24.3325227209379
"1630",2013-03-09 21:00:00,54,18,12.2222222222222,-7.77777777777778,24.1800339405031
"1631",2013-03-09 22:00:00,51,15,10.5555555555556,-9.44444444444444,23.720187328692
"1632",2013-03-09 23:00:00,50,13,10,-10.5555555555556,22.5488504238342
"1633",2013-03-10 00:00:00,49,13,9.44444444444444,-10.5555555555556,23.4116551696845
"1634",2013-03-10 01:00:00,48,15,8.88888888888889,-9.44444444444444,26.5447542265706
"1635",2013-03-10 02:00:00,47,15,8.33333333333333,-9.44444444444444,27.5666169331589
"1636",2013-03-10 03:00:00,44,23,6.66666666666667,-5,43.4809844393739
"1637",2013-03-10 04:00:00,41,29,5,-1.66666666666667,62.4116854167723
"1638",2013-03-10 05:00:00,39,30,3.88888888888889,-1.11111111111111,70.184684236253
"1639",2013-03-10 06:00:00,40,32,4.44444444444444,0,73.1586551075567
"1640",2013-03-10 07:00:00,38,31,3.33333333333333,-0.555555555555556,75.9411556216251
"1641",2013-03-10 08:00:00,38,29,3.33333333333333,-1.66666666666667,70.0742984385795
"1642",2013-03-10 09:00:00,37,27,2.77777777777778,-2.77777777777778,67.1733202384942
"1643",2013-03-10 10:00:00,36,29,2.22222222222222,-1.66666666666667,75.7548337914758
"1644",2013-03-10 11:00:00,36,30,2.22222222222222,-1.11111111111111,78.8670908082436
"1645",2013-03-10 12:00:00,39,30,3.88888888888889,-1.11111111111111,70.184684236253
"1646",2013-03-10 13:00:00,39,31,3.88888888888889,-0.555555555555556,73.057774462647
"1647",2013-03-10 14:00:00,42,32,5.55555555555556,0,67.7611073611262
"1648",2013-03-10 15:00:00,45,32,7.22222222222222,0,60.4673242168774
"1649",2013-03-10 16:00:00,46,32,7.77777777777778,0,58.2313492675526
"1650",2013-03-10 17:00:00,47,33,8.33333333333333,0.555555555555556,58.3677942867592
"1651",2013-03-10 18:00:00,46,33,7.77777777777778,0.555555555555556,60.5993658005821
"1652",2013-03-10 19:00:00,44,32,6.66666666666667,0,62.7979748116164
"1653",2013-03-10 20:00:00,43,32,6.11111111111111,0,65.2276965255698
"1654",2013-03-10 21:00:00,41,32,5,0,70.4030600714566
"1655",2013-03-10 22:00:00,39,32,3.88888888888889,0,76.0332543363553
"1656",2013-03-10 23:00:00,39,32,3.88888888888889,0,76.0332543363553
"1657",2013-03-11 00:00:00,38,32,3.33333333333333,0,79.0324955792631
"1658",2013-03-11 01:00:00,39,33,3.88888888888889,0.555555555555556,79.1142357097328
"1659",2013-03-11 02:00:00,39,33,3.88888888888889,0.555555555555556,79.1142357097328
"1660",2013-03-11 03:00:00,39,33,3.88888888888889,0.555555555555556,79.1142357097328
"1661",2013-03-11 04:00:00,39,34,3.88888888888889,1.11111111111111,82.3039088529307
"1662",2013-03-11 05:00:00,40,34,4.44444444444444,1.11111111111111,79.1953441934687
"1663",2013-03-11 06:00:00,40,35,4.44444444444444,1.66666666666667,82.3738724098318
"1664",2013-03-11 07:00:00,41,36,5,2.22222222222222,82.4432867868012
"1665",2013-03-11 08:00:00,42,36,5.55555555555556,2.22222222222222,79.3556951187042
"1666",2013-03-11 09:00:00,42,37,5.55555555555556,2.77777777777778,82.5121584007956
"1667",2013-03-11 10:00:00,43,38,6.11111111111111,3.33333333333333,82.5804935695981
"1668",2013-03-11 11:00:00,43,38,6.11111111111111,3.33333333333333,82.5804935695981
"1669",2013-03-11 12:00:00,43,38,6.11111111111111,3.33333333333333,82.5804935695981
"1670",2013-03-11 13:00:00,45,39,7.22222222222222,3.88888888888889,79.5916619270493
"1671",2013-03-11 14:00:00,47,40,8.33333333333333,4.44444444444444,76.7455775259459
"1672",2013-03-11 15:00:00,48,41,8.88888888888889,5,76.8316711746811
"1673",2013-03-11 16:00:00,50,41,10,5,71.3478599703425
"1674",2013-03-11 17:00:00,52,41,11.1111111111111,5,66.2911795207381
"1675",2013-03-11 18:00:00,52,41,11.1111111111111,5,66.2911795207381
"1676",2013-03-11 19:00:00,52,43,11.1111111111111,6.11111111111111,71.5497710762577
"1677",2013-03-11 20:00:00,50,43,10,6.11111111111111,77.0019722633094
"1678",2013-03-11 21:00:00,50,43,10,6.11111111111111,77.0019722633094
"1679",2013-03-11 22:00:00,49,43,9.44444444444444,6.11111111111111,79.8980576890505
"1680",2013-03-11 23:00:00,49,44,9.44444444444444,6.66666666666667,82.9795810030713
"1681",2013-03-12 00:00:00,49,45,9.44444444444444,7.22222222222222,86.1645998323499
"1682",2013-03-12 01:00:00,48,45,8.88888888888889,7.22222222222222,89.4142665183667
"1683",2013-03-12 02:00:00,49,45,9.44444444444444,7.22222222222222,86.1645998323499
"1684",2013-03-12 03:00:00,49,46,9.44444444444444,7.77777777777778,89.456079414425
"1685",2013-03-12 04:00:00,50,46,10,7.77777777777778,86.2181308918663
"1686",2013-03-12 05:00:00,50,46,10,7.77777777777778,86.2181308918663
"1687",2013-03-12 06:00:00,49,45,9.44444444444444,7.22222222222222,86.1645998323499
"1688",2013-03-12 07:00:00,50,45,10,7.22222222222222,83.0443300111026
"1689",2013-03-12 08:00:00,50,45,10,7.22222222222222,83.0443300111026
"1690",2013-03-12 09:00:00,49,46,9.44444444444444,7.77777777777778,89.456079414425
"1691",2013-03-12 10:00:00,48,45,8.88888888888889,7.22222222222222,89.4142665183667
"1692",2013-03-12 11:00:00,49,46,9.44444444444444,7.77777777777778,89.456079414425
