"","INC_DAYH","AVG_DISP_SEC","AVG_TRAV_SEC","CALL_QTY","INC_DOW","INC_H","INC_YMD"
"6959",2013-10-17 23:00:00,25.3188405797101,345.179104477612,138,4,23,2013-10-17
"6960",2013-10-18 00:00:00,232.668874172185,414.648275862069,151,5,0,2013-10-18
"6961",2013-10-18 01:00:00,51.7924528301887,391.894230769231,106,5,1,2013-10-18
"6962",2013-10-18 02:00:00,29.3253012048193,392.219512195122,83,5,2,2013-10-18
"6963",2013-10-18 03:00:00,32.972972972973,389.72602739726,74,5,3,2013-10-18
"6964",2013-10-18 04:00:00,26.6029411764706,374.59375,68,5,4,2013-10-18
"6965",2013-10-18 05:00:00,28.2203389830508,397.931034482759,59,5,5,2013-10-18
"6966",2013-10-18 06:00:00,28.4871794871795,430.74358974359,78,5,6,2013-10-18
"6967",2013-10-18 07:00:00,27.9304347826087,432.973684210526,115,5,7,2013-10-18
"6968",2013-10-18 08:00:00,30.4193548387097,463.510067114094,155,5,8,2013-10-18
"6969",2013-10-18 09:00:00,38.0628571428571,428.83908045977,175,5,9,2013-10-18
"6970",2013-10-18 10:00:00,36.1212121212121,442.224489795918,198,5,10,2013-10-18
"6971",2013-10-18 11:00:00,46.4390243902439,455.497536945813,205,5,11,2013-10-18
"6972",2013-10-18 12:00:00,106.25,487.838235294118,212,5,12,2013-10-18
"6973",2013-10-18 13:00:00,74.7393617021277,486.582417582418,188,5,13,2013-10-18
"6974",2013-10-18 14:00:00,187.779816513761,647.747619047619,218,5,14,2013-10-18
"6975",2013-10-18 15:00:00,402.670995670996,565.188073394495,231,5,15,2013-10-18
"6976",2013-10-18 16:00:00,369.887179487179,517.275132275132,195,5,16,2013-10-18
"6977",2013-10-18 17:00:00,227.065,585.010752688172,200,5,17,2013-10-18
"6978",2013-10-18 18:00:00,152.057291666667,439.853260869565,192,5,18,2013-10-18
"6979",2013-10-18 19:00:00,78.9171270718232,392.592814371257,181,5,19,2013-10-18
"6980",2013-10-18 20:00:00,57.6927710843374,411.685534591195,166,5,20,2013-10-18
"6981",2013-10-18 21:00:00,45.6181818181818,390.324675324675,165,5,21,2013-10-18
"6982",2013-10-18 22:00:00,34.8176470588235,404.339393939394,170,5,22,2013-10-18
"6983",2013-10-18 23:00:00,35.0805369127517,372.722222222222,149,5,23,2013-10-18
"6984",2013-10-19 00:00:00,284.644970414201,430.975,169,6,0,2013-10-19
"6985",2013-10-19 01:00:00,129.020547945205,430.918518518519,146,6,1,2013-10-19
"6986",2013-10-19 02:00:00,227.453846153846,458.256,130,6,2,2013-10-19
"6987",2013-10-19 03:00:00,80.0153846153846,453.39837398374,130,6,3,2013-10-19
"6988",2013-10-19 04:00:00,64.2931034482759,442.375,116,6,4,2013-10-19
"6989",2013-10-19 05:00:00,52.6363636363636,392.813333333333,77,6,5,2013-10-19
"6990",2013-10-19 06:00:00,33.7105263157895,415.180555555556,76,6,6,2013-10-19
"6991",2013-10-19 07:00:00,27.4285714285714,404.875,91,6,7,2013-10-19
"6992",2013-10-19 08:00:00,30.4285714285714,381.144230769231,105,6,8,2013-10-19
"6993",2013-10-19 09:00:00,29.134328358209,375.452380952381,134,6,9,2013-10-19
"6994",2013-10-19 10:00:00,29.3655172413793,367.93661971831,145,6,10,2013-10-19
"6995",2013-10-19 11:00:00,33.3173652694611,400.968944099379,167,6,11,2013-10-19
"6996",2013-10-19 12:00:00,47.8563535911602,439.428571428571,181,6,12,2013-10-19
"6997",2013-10-19 13:00:00,100.183908045977,479.081395348837,174,6,13,2013-10-19
"6998",2013-10-19 14:00:00,91.2784090909091,428.482558139535,176,6,14,2013-10-19
"6999",2013-10-19 15:00:00,53.5523255813954,449.982352941176,172,6,15,2013-10-19
"7000",2013-10-19 16:00:00,34.515923566879,378.587096774194,157,6,16,2013-10-19
"7001",2013-10-19 17:00:00,28.1006289308176,422.10067114094,159,6,17,2013-10-19
"7002",2013-10-19 18:00:00,31.5987261146497,366.64,157,6,18,2013-10-19
"7003",2013-10-19 19:00:00,29.2485207100592,400.687116564417,169,6,19,2013-10-19
"7004",2013-10-19 20:00:00,28.8527607361963,375.335443037975,163,6,20,2013-10-19
"7005",2013-10-19 21:00:00,30.2269938650307,387.815789473684,163,6,21,2013-10-19
"7006",2013-10-19 22:00:00,41.7,402.11038961039,160,6,22,2013-10-19
"7007",2013-10-19 23:00:00,55.8375,431.872611464968,160,6,23,2013-10-19
"7008",2013-10-20 00:00:00,42.5034965034965,424.85,143,0,0,2013-10-20
"7009",2013-10-20 01:00:00,43.46875,387.648,128,0,1,2013-10-20
"7010",2013-10-20 02:00:00,35.9834710743802,407.068965517241,121,0,2,2013-10-20
"7011",2013-10-20 03:00:00,112.798165137615,438.766355140187,109,0,3,2013-10-20
"7012",2013-10-20 04:00:00,93.40625,416.434426229508,128,0,4,2013-10-20
"7013",2013-10-20 05:00:00,84.3541666666667,414.695652173913,96,0,5,2013-10-20
"7014",2013-10-20 06:00:00,45.1772151898734,431.960526315789,79,0,6,2013-10-20
"7015",2013-10-20 07:00:00,52.7906976744186,362.777777777778,86,0,7,2013-10-20
"7016",2013-10-20 08:00:00,28.4433962264151,409.826923076923,106,0,8,2013-10-20
"7017",2013-10-20 09:00:00,28.9803921568627,362.207920792079,102,0,9,2013-10-20
"7018",2013-10-20 10:00:00,26.8157894736842,378.198675496689,152,0,10,2013-10-20
"7019",2013-10-20 11:00:00,32.1764705882353,338.859060402685,153,0,11,2013-10-20
"7020",2013-10-20 12:00:00,33.8988095238095,382,168,0,12,2013-10-20
"7021",2013-10-20 13:00:00,33.6967741935484,421.381578947368,155,0,13,2013-10-20
"7022",2013-10-20 14:00:00,86.4606741573034,450.227272727273,178,0,14,2013-10-20
"7023",2013-10-20 15:00:00,41.8851351351351,414.806896551724,148,0,15,2013-10-20
"7024",2013-10-20 16:00:00,77.3969465648855,457.59842519685,131,0,16,2013-10-20
"7025",2013-10-20 17:00:00,40.4319526627219,400.121951219512,169,0,17,2013-10-20
"7026",2013-10-20 18:00:00,31.478527607362,416.535483870968,163,0,18,2013-10-20
"7027",2013-10-20 19:00:00,41.672514619883,385.809523809524,171,0,19,2013-10-20
"7028",2013-10-20 20:00:00,46.2222222222222,383.121621621622,153,0,20,2013-10-20
"7029",2013-10-20 21:00:00,26.6838709677419,402.476821192053,155,0,21,2013-10-20
"7030",2013-10-20 22:00:00,42.5864661654135,411.022727272727,133,0,22,2013-10-20
"7031",2013-10-20 23:00:00,35.9596774193548,425.775,124,0,23,2013-10-20
"7032",2013-10-21 00:00:00,28.7843137254902,385.12,102,1,0,2013-10-21
"7033",2013-10-21 01:00:00,27.1904761904762,333.69512195122,84,1,1,2013-10-21
"7034",2013-10-21 02:00:00,25.6463414634146,350.35,82,1,2,2013-10-21
"7035",2013-10-21 03:00:00,22.6724137931034,363.931034482759,58,1,3,2013-10-21
"7036",2013-10-21 04:00:00,34.1315789473684,401.742857142857,76,1,4,2013-10-21
"7037",2013-10-21 05:00:00,34.4444444444444,428.506493506493,81,1,5,2013-10-21
"7038",2013-10-21 06:00:00,40.8918918918919,433.708333333333,74,1,6,2013-10-21
"7039",2013-10-21 07:00:00,54.584,462.636363636364,125,1,7,2013-10-21
"7040",2013-10-21 08:00:00,31.2721893491124,464.301204819277,169,1,8,2013-10-21
"7041",2013-10-21 09:00:00,48.0621468926554,464.218390804598,177,1,9,2013-10-21
"7042",2013-10-21 10:00:00,45.8952380952381,456.39603960396,210,1,10,2013-10-21
"7043",2013-10-21 11:00:00,55.1105769230769,481.822660098522,208,1,11,2013-10-21
"7044",2013-10-21 12:00:00,116.936893203883,572.358208955224,206,1,12,2013-10-21
"7045",2013-10-21 13:00:00,124.402777777778,477.469483568075,216,1,13,2013-10-21
"7046",2013-10-21 14:00:00,221.964285714286,575.535519125683,196,1,14,2013-10-21
"7047",2013-10-21 15:00:00,226.469072164948,548.575268817204,194,1,15,2013-10-21
"7048",2013-10-21 16:00:00,185.994974874372,448.38219895288,199,1,16,2013-10-21
"7049",2013-10-21 17:00:00,134.573529411765,472.160621761658,204,1,17,2013-10-21
"7050",2013-10-21 18:00:00,34.7830687830688,444.983783783784,189,1,18,2013-10-21
"7051",2013-10-21 19:00:00,30.9476744186047,387.951515151515,172,1,19,2013-10-21
"7052",2013-10-21 20:00:00,32.2228260869565,397.729281767956,184,1,20,2013-10-21
"7053",2013-10-21 21:00:00,34.2551724137931,356.340425531915,145,1,21,2013-10-21
"7054",2013-10-21 22:00:00,35.4666666666667,436.27731092437,120,1,22,2013-10-21
"7055",2013-10-21 23:00:00,37.6136363636364,383.626984126984,132,1,23,2013-10-21
"7056",2013-10-22 00:00:00,170.330434782609,399.40350877193,115,2,0,2013-10-22
"7057",2013-10-22 01:00:00,28.1111111111111,370.04347826087,72,2,1,2013-10-22
"7058",2013-10-22 02:00:00,26.2073170731707,371.6625,82,2,2,2013-10-22
"7059",2013-10-22 03:00:00,26.5535714285714,380.777777777778,56,2,3,2013-10-22
"7060",2013-10-22 04:00:00,41.5555555555556,396.342857142857,72,2,4,2013-10-22
"7061",2013-10-22 05:00:00,24.8076923076923,394.923076923077,52,2,5,2013-10-22
"7062",2013-10-22 06:00:00,34.4,399.954022988506,90,2,6,2013-10-22
"7063",2013-10-22 07:00:00,28.1777777777778,456.123595505618,90,2,7,2013-10-22
"7064",2013-10-22 08:00:00,34.9885714285714,403.063583815029,175,2,8,2013-10-22
"7065",2013-10-22 09:00:00,39.0588235294118,430.202380952381,170,2,9,2013-10-22
"7066",2013-10-22 10:00:00,31.8756476683938,422.360215053763,193,2,10,2013-10-22
"7067",2013-10-22 11:00:00,74.0131004366812,482.700892857143,229,2,11,2013-10-22
"7068",2013-10-22 12:00:00,95.6515151515152,481.842105263158,198,2,12,2013-10-22
"7069",2013-10-22 13:00:00,98.2142857142857,524.798941798942,196,2,13,2013-10-22
"7070",2013-10-22 14:00:00,213.454106280193,560.187192118227,207,2,14,2013-10-22
"7071",2013-10-22 15:00:00,199.202898550725,513.798994974874,207,2,15,2013-10-22
"7072",2013-10-22 16:00:00,130.801020408163,520.880208333333,196,2,16,2013-10-22
"7073",2013-10-22 17:00:00,85.2947368421053,479.26455026455,190,2,17,2013-10-22
"7074",2013-10-22 18:00:00,42.0404624277457,415.095808383234,173,2,18,2013-10-22
"7075",2013-10-22 19:00:00,36.9461077844311,399.371951219512,167,2,19,2013-10-22
"7076",2013-10-22 20:00:00,38.1409395973154,395.513698630137,149,2,20,2013-10-22
"7077",2013-10-22 21:00:00,38.5897435897436,352.167741935484,156,2,21,2013-10-22
"7078",2013-10-22 22:00:00,27.5838926174497,362.462585034014,149,2,22,2013-10-22
"7079",2013-10-22 23:00:00,26.5740740740741,385.153846153846,108,2,23,2013-10-22
"7080",2013-10-23 00:00:00,202.355140186916,370.519230769231,107,3,0,2013-10-23
"7081",2013-10-23 01:00:00,24.9285714285714,403.371134020619,98,3,1,2013-10-23
"7082",2013-10-23 02:00:00,49.3731343283582,406.060606060606,67,3,2,2013-10-23
"7083",2013-10-23 03:00:00,46.8072289156626,369.296296296296,83,3,3,2013-10-23
"7084",2013-10-23 04:00:00,33.8194444444444,397.887323943662,72,3,4,2013-10-23
"7085",2013-10-23 05:00:00,28.1129032258065,364.741935483871,62,3,5,2013-10-23
"7086",2013-10-23 06:00:00,31.3292682926829,404.3875,82,3,6,2013-10-23
"7087",2013-10-23 07:00:00,31.1208791208791,443.310344827586,91,3,7,2013-10-23
"7088",2013-10-23 08:00:00,26.0597014925373,427.578947368421,134,3,8,2013-10-23
"7089",2013-10-23 09:00:00,28.4465408805031,383.296774193548,159,3,9,2013-10-23
"7090",2013-10-23 10:00:00,33.7360406091371,428.240837696335,197,3,10,2013-10-23
"7091",2013-10-23 11:00:00,84.7542857142857,453.96449704142,175,3,11,2013-10-23
"7092",2013-10-23 12:00:00,75.4920634920635,449.431693989071,189,3,12,2013-10-23
"7093",2013-10-23 13:00:00,87.6805555555556,476.090909090909,216,3,13,2013-10-23
"7094",2013-10-23 14:00:00,97.4057142857143,515.256097560976,175,3,14,2013-10-23
"7095",2013-10-23 15:00:00,135.990521327014,487.172248803828,211,3,15,2013-10-23
"7096",2013-10-23 16:00:00,155.191616766467,484.950310559006,167,3,16,2013-10-23
"7097",2013-10-23 17:00:00,60.8670886075949,433.090322580645,158,3,17,2013-10-23
"7098",2013-10-23 18:00:00,30.1028571428571,417.71098265896,175,3,18,2013-10-23
"7099",2013-10-23 19:00:00,44.7916666666667,443.753012048193,168,3,19,2013-10-23
"7100",2013-10-23 20:00:00,31.972027972028,402.170212765957,143,3,20,2013-10-23
"7101",2013-10-23 21:00:00,27.9230769230769,405.585714285714,143,3,21,2013-10-23
"7102",2013-10-23 22:00:00,29.8582089552239,396.7,134,3,22,2013-10-23
"7103",2013-10-23 23:00:00,30.4666666666667,386.793103448276,120,3,23,2013-10-23
"7104",2013-10-24 00:00:00,39.0113636363636,447.2,88,4,0,2013-10-24
"7105",2013-10-24 01:00:00,38.3866666666667,385.056338028169,75,4,1,2013-10-24
"7106",2013-10-24 02:00:00,25.7808219178082,398.704225352113,73,4,2,2013-10-24
"7107",2013-10-24 03:00:00,38.8235294117647,374.544117647059,68,4,3,2013-10-24
"7108",2013-10-24 04:00:00,32.5483870967742,345.466666666667,62,4,4,2013-10-24
"7109",2013-10-24 05:00:00,32.4264705882353,423.164179104478,68,4,5,2013-10-24
"7110",2013-10-24 06:00:00,26.3582089552239,411.507692307692,67,4,6,2013-10-24
"7111",2013-10-24 07:00:00,39.8846153846154,448.421568627451,104,4,7,2013-10-24
"7112",2013-10-24 08:00:00,35.9936708860759,436.822368421053,158,4,8,2013-10-24
"7113",2013-10-24 09:00:00,32.4347826086956,439.517073170732,207,4,9,2013-10-24
"7114",2013-10-24 10:00:00,29.7233009708738,446.495,206,4,10,2013-10-24
"7115",2013-10-24 11:00:00,57.0773195876289,481.895833333333,194,4,11,2013-10-24
"7116",2013-10-24 12:00:00,293.665094339623,542.970873786408,212,4,12,2013-10-24
"7117",2013-10-24 13:00:00,156.872037914692,533.514423076923,211,4,13,2013-10-24
"7118",2013-10-24 14:00:00,404.406392694064,567.139423076923,219,4,14,2013-10-24
"7119",2013-10-24 15:00:00,349.764705882353,587.416666666667,187,4,15,2013-10-24
"7120",2013-10-24 16:00:00,169.680203045685,573.96335078534,197,4,16,2013-10-24
"7121",2013-10-24 17:00:00,94.9213483146067,491.970588235294,178,4,17,2013-10-24
"7122",2013-10-24 18:00:00,50.7878787878788,489.546391752577,198,4,18,2013-10-24
"7123",2013-10-24 19:00:00,73.8055555555556,510.715909090909,180,4,19,2013-10-24
"7124",2013-10-24 20:00:00,31.4269005847953,412.182926829268,171,4,20,2013-10-24
"7125",2013-10-24 21:00:00,32.7349397590361,391.2625,166,4,21,2013-10-24
"7126",2013-10-24 22:00:00,30.5524475524476,383.173913043478,143,4,22,2013-10-24
"7127",2013-10-24 23:00:00,29.8785714285714,412.659259259259,140,4,23,2013-10-24
"7128",2013-10-25 00:00:00,23.8076923076923,395.745098039216,104,5,0,2013-10-25
"7129",2013-10-25 01:00:00,73.680412371134,398.5625,97,5,1,2013-10-25
"7130",2013-10-25 02:00:00,37.1555555555556,383.551724137931,90,5,2,2013-10-25
"7131",2013-10-25 03:00:00,26.2962962962963,343.253164556962,81,5,3,2013-10-25
"7132",2013-10-25 04:00:00,32.8023255813954,387.614457831325,86,5,4,2013-10-25
"7133",2013-10-25 05:00:00,36.027397260274,363.657142857143,73,5,5,2013-10-25
"7134",2013-10-25 06:00:00,38.3132530120482,414.641975308642,83,5,6,2013-10-25
"7135",2013-10-25 07:00:00,41.6276595744681,408.865168539326,94,5,7,2013-10-25
"7136",2013-10-25 08:00:00,39.0128205128205,437.940397350993,156,5,8,2013-10-25
"7137",2013-10-25 09:00:00,59.8403755868545,461.990338164251,213,5,9,2013-10-25
"7138",2013-10-25 10:00:00,101.194736842105,512.224598930481,190,5,10,2013-10-25
"7139",2013-10-25 11:00:00,77.2391304347826,486.331491712707,184,5,11,2013-10-25
"7140",2013-10-25 12:00:00,76.1415094339623,486.397058823529,212,5,12,2013-10-25
"7141",2013-10-25 13:00:00,123.910891089109,474.438144329897,202,5,13,2013-10-25
"7142",2013-10-25 14:00:00,243.719387755102,552.302083333333,196,5,14,2013-10-25
"7143",2013-10-25 15:00:00,100.16,529.065476190476,175,5,15,2013-10-25
"7144",2013-10-25 16:00:00,65.1222222222222,486.575581395349,180,5,16,2013-10-25
"7145",2013-10-25 17:00:00,46.6121212121212,447.577639751553,165,5,17,2013-10-25
"7146",2013-10-25 18:00:00,46.8703703703704,430.921568627451,162,5,18,2013-10-25
"7147",2013-10-25 19:00:00,39.6179775280899,430.554913294798,178,5,19,2013-10-25
"7148",2013-10-25 20:00:00,38.8866666666667,417.152777777778,150,5,20,2013-10-25
"7149",2013-10-25 21:00:00,105.834285714286,429.247058823529,175,5,21,2013-10-25
"7150",2013-10-25 22:00:00,54.8053691275168,392.816326530612,149,5,22,2013-10-25
"7151",2013-10-25 23:00:00,31.1171875,388.048,128,5,23,2013-10-25
"7152",2013-10-26 00:00:00,385.849315068493,425.368794326241,146,6,0,2013-10-26
"7153",2013-10-26 01:00:00,62.4,400.069230769231,135,6,1,2013-10-26
"7154",2013-10-26 02:00:00,51.5230769230769,411.707317073171,130,6,2,2013-10-26
"7155",2013-10-26 03:00:00,53.009900990099,437.554455445545,101,6,3,2013-10-26
"7156",2013-10-26 04:00:00,32.421568627451,391.080808080808,102,6,4,2013-10-26
"7157",2013-10-26 05:00:00,48.2465753424658,375.1,73,6,5,2013-10-26
"7158",2013-10-26 06:00:00,34.3589743589744,415.534246575342,78,6,6,2013-10-26
"7159",2013-10-26 07:00:00,34.7530864197531,378.194805194805,81,6,7,2013-10-26
"7160",2013-10-26 08:00:00,28.9122807017544,409.955752212389,114,6,8,2013-10-26
"7161",2013-10-26 09:00:00,29.7045454545455,375.496,132,6,9,2013-10-26
"7162",2013-10-26 10:00:00,27.4642857142857,407.605839416058,140,6,10,2013-10-26
"7163",2013-10-26 11:00:00,57.951048951049,402.979020979021,143,6,11,2013-10-26
"7164",2013-10-26 12:00:00,33.2647058823529,409.79754601227,170,6,12,2013-10-26
"7165",2013-10-26 13:00:00,37.4421052631579,440.472826086957,190,6,13,2013-10-26
"7166",2013-10-26 14:00:00,79.3314917127072,535.698863636364,181,6,14,2013-10-26
"7167",2013-10-26 15:00:00,58.45625,438.677419354839,160,6,15,2013-10-26
"7168",2013-10-26 16:00:00,49.0773480662983,480.4,181,6,16,2013-10-26
"7169",2013-10-26 17:00:00,38.4014598540146,453.223880597015,137,6,17,2013-10-26
"7170",2013-10-26 18:00:00,32.4121212121212,406.865030674847,165,6,18,2013-10-26
"7171",2013-10-26 19:00:00,37.6871508379888,435.04,179,6,19,2013-10-26
"7172",2013-10-26 20:00:00,37.4935897435897,401.954545454545,156,6,20,2013-10-26
"7173",2013-10-26 21:00:00,26.6025641025641,386.473684210526,156,6,21,2013-10-26
"7174",2013-10-26 22:00:00,45.251497005988,411.93125,167,6,22,2013-10-26
"7175",2013-10-26 23:00:00,47.8079470198675,454.930555555556,151,6,23,2013-10-26
"7176",2013-10-27 00:00:00,216.896103896104,442.901408450704,154,0,0,2013-10-27
"7177",2013-10-27 01:00:00,194.61935483871,433.873333333333,155,0,1,2013-10-27
"7178",2013-10-27 02:00:00,154.770833333333,481.719424460432,144,0,2,2013-10-27
"7179",2013-10-27 03:00:00,146.762711864407,447.849557522124,118,0,3,2013-10-27
"7180",2013-10-27 04:00:00,253.413223140496,466.447368421053,121,0,4,2013-10-27
"7181",2013-10-27 05:00:00,31.5046728971963,418.538461538462,107,0,5,2013-10-27
"7182",2013-10-27 06:00:00,36.75,414.83908045977,88,0,6,2013-10-27
"7183",2013-10-27 07:00:00,28.6447368421053,384.684210526316,76,0,7,2013-10-27
"7184",2013-10-27 08:00:00,28.1683168316832,352.505154639175,101,0,8,2013-10-27
"7185",2013-10-27 09:00:00,30.2280701754386,333.46017699115,114,0,9,2013-10-27
"7186",2013-10-27 10:00:00,27.8796992481203,368.6171875,133,0,10,2013-10-27
"7187",2013-10-27 11:00:00,29.18125,361.612903225806,160,0,11,2013-10-27
"7188",2013-10-27 12:00:00,32.8684210526316,380.033333333333,152,0,12,2013-10-27
"7189",2013-10-27 13:00:00,33.4210526315789,418.024390243902,171,0,13,2013-10-27
"7190",2013-10-27 14:00:00,31.8609271523179,416.040540540541,151,0,14,2013-10-27
"7191",2013-10-27 15:00:00,26.3896103896104,402.753333333333,154,0,15,2013-10-27
"7192",2013-10-27 16:00:00,25.3092105263158,367.790540540541,152,0,16,2013-10-27
"7193",2013-10-27 17:00:00,35.2384105960265,364.931034482759,151,0,17,2013-10-27
"7194",2013-10-27 18:00:00,30.5903614457831,391.354430379747,166,0,18,2013-10-27
"7195",2013-10-27 19:00:00,75.0914285714286,451.390804597701,175,0,19,2013-10-27
"7196",2013-10-27 20:00:00,35.2697368421053,412.891891891892,152,0,20,2013-10-27
"7197",2013-10-27 21:00:00,29.4,404.310606060606,135,0,21,2013-10-27
"7198",2013-10-27 22:00:00,24.0610687022901,355.12213740458,131,0,22,2013-10-27
"7199",2013-10-27 23:00:00,29.7837837837838,385.980952380952,111,0,23,2013-10-27
"7200",2013-10-28 00:00:00,25.8990825688073,416.457943925234,109,1,0,2013-10-28
"7201",2013-10-28 01:00:00,25.6428571428571,358.4,70,1,1,2013-10-28
"7202",2013-10-28 02:00:00,22.7671232876712,342.287671232877,73,1,2,2013-10-28
"7203",2013-10-28 03:00:00,24.8275862068966,343.263157894737,58,1,3,2013-10-28
"7204",2013-10-28 04:00:00,31,393.642857142857,72,1,4,2013-10-28
"7205",2013-10-28 05:00:00,27.9272727272727,360.019607843137,55,1,5,2013-10-28
"7206",2013-10-28 06:00:00,28.6823529411765,406.036585365854,85,1,6,2013-10-28
"7207",2013-10-28 07:00:00,36.9339622641509,428.834951456311,106,1,7,2013-10-28
"7208",2013-10-28 08:00:00,68.5204678362573,481.520958083832,171,1,8,2013-10-28
"7209",2013-10-28 09:00:00,96.7179487179487,528.751091703057,234,1,9,2013-10-28
"7210",2013-10-28 10:00:00,114.327102803738,539.100478468899,214,1,10,2013-10-28
"7211",2013-10-28 11:00:00,265.693333333333,568.502463054187,225,1,11,2013-10-28
"7212",2013-10-28 12:00:00,343.215767634855,555.418502202643,241,1,12,2013-10-28
"7213",2013-10-28 13:00:00,183.301435406699,555.906862745098,209,1,13,2013-10-28
"7214",2013-10-28 14:00:00,412.851351351351,600.300469483568,222,1,14,2013-10-28
"7215",2013-10-28 15:00:00,472.939393939394,569.497674418605,231,1,15,2013-10-28
"7216",2013-10-28 16:00:00,246.666666666667,532.782383419689,201,1,16,2013-10-28
"7217",2013-10-28 17:00:00,221.555023923445,519.142857142857,209,1,17,2013-10-28
"7218",2013-10-28 18:00:00,103.098265895954,472.705882352941,173,1,18,2013-10-28
"7219",2013-10-28 19:00:00,52.8203592814371,408.727272727273,167,1,19,2013-10-28
"7220",2013-10-28 20:00:00,42.2183908045977,430.573964497041,174,1,20,2013-10-28
"7221",2013-10-28 21:00:00,31.748502994012,400.6625,167,1,21,2013-10-28
"7222",2013-10-28 22:00:00,33.2,381.116666666667,125,1,22,2013-10-28
"7223",2013-10-28 23:00:00,59.4806201550388,414.357142857143,129,1,23,2013-10-28
"7224",2013-10-29 00:00:00,195.333333333333,388.32967032967,96,2,0,2013-10-29
"7225",2013-10-29 01:00:00,349.842696629213,424.267441860465,89,2,1,2013-10-29
"7226",2013-10-29 02:00:00,44.1818181818182,494.554347826087,99,2,2,2013-10-29
"7227",2013-10-29 03:00:00,74.390625,417.095238095238,64,2,3,2013-10-29
"7228",2013-10-29 04:00:00,55.8923076923077,420.761904761905,65,2,4,2013-10-29
"7229",2013-10-29 05:00:00,34.375,391.383333333333,64,2,5,2013-10-29
"7230",2013-10-29 06:00:00,29.75,397.954545454545,68,2,6,2013-10-29
"7231",2013-10-29 07:00:00,47.7383177570093,419.663461538462,107,2,7,2013-10-29
"7232",2013-10-29 08:00:00,65.195652173913,447.770992366412,138,2,8,2013-10-29
"7233",2013-10-29 09:00:00,34.2625698324022,438.614942528736,179,2,9,2013-10-29
"7234",2013-10-29 10:00:00,59.7677725118483,462.48309178744,211,2,10,2013-10-29
"7235",2013-10-29 11:00:00,94.1111111111111,497.329896907216,198,2,11,2013-10-29
"7236",2013-10-29 12:00:00,127.833333333333,539.10243902439,210,2,12,2013-10-29
"7237",2013-10-29 13:00:00,200.282407407407,599.708920187793,216,2,13,2013-10-29
"7238",2013-10-29 14:00:00,108.682291666667,531.207446808511,192,2,14,2013-10-29
"7239",2013-10-29 15:00:00,143.420512820513,489.609375,195,2,15,2013-10-29
"7240",2013-10-29 16:00:00,148.15306122449,471.20942408377,196,2,16,2013-10-29
"7241",2013-10-29 17:00:00,51.8305084745763,525.204678362573,177,2,17,2013-10-29
"7242",2013-10-29 18:00:00,56.6224489795918,471.592783505155,196,2,18,2013-10-29
"7243",2013-10-29 19:00:00,41.4640883977901,436.925287356322,181,2,19,2013-10-29
"7244",2013-10-29 20:00:00,56.8603351955307,446.870056497175,179,2,20,2013-10-29
"7245",2013-10-29 21:00:00,32.2129032258064,394.726666666667,155,2,21,2013-10-29
"7246",2013-10-29 22:00:00,28.4203821656051,368.824675324675,157,2,22,2013-10-29
"7247",2013-10-29 23:00:00,30.3220338983051,370.146551724138,118,2,23,2013-10-29
"7248",2013-10-30 00:00:00,24.8396226415094,349.780952380952,106,3,0,2013-10-30
"7249",2013-10-30 01:00:00,29.1595744680851,381.347826086957,94,3,1,2013-10-30
"7250",2013-10-30 02:00:00,24.7272727272727,362.275862068966,88,3,2,2013-10-30
"7251",2013-10-30 03:00:00,23.5,381.625,64,3,3,2013-10-30
"7252",2013-10-30 04:00:00,25.9014084507042,388.647058823529,71,3,4,2013-10-30
"7253",2013-10-30 05:00:00,25.3880597014925,390.606060606061,67,3,5,2013-10-30
"7254",2013-10-30 06:00:00,35.9859154929577,484.776119402985,71,3,6,2013-10-30
"7255",2013-10-30 07:00:00,29.3069306930693,400.23,101,3,7,2013-10-30
"7256",2013-10-30 08:00:00,38.958041958042,464.021276595745,143,3,8,2013-10-30
"7257",2013-10-30 09:00:00,128.497584541063,477.030769230769,207,3,9,2013-10-30
"7258",2013-10-30 10:00:00,60.9725274725275,488.203389830508,182,3,10,2013-10-30
"7259",2013-10-30 11:00:00,76.5820895522388,499.777777777778,201,3,11,2013-10-30
"7260",2013-10-30 12:00:00,218.973333333333,604.476851851852,225,3,12,2013-10-30
"7261",2013-10-30 13:00:00,205.047169811321,504.717821782178,212,3,13,2013-10-30
"7262",2013-10-30 14:00:00,265.643979057592,510.973404255319,191,3,14,2013-10-30
"7263",2013-10-30 15:00:00,79.7041420118343,507.532934131737,169,3,15,2013-10-30
"7264",2013-10-30 16:00:00,83.3988439306358,468.947058823529,173,3,16,2013-10-30
"7265",2013-10-30 17:00:00,39.0449438202247,433.36,178,3,17,2013-10-30
"7266",2013-10-30 18:00:00,113.14364640884,494.238372093023,181,3,18,2013-10-30
"7267",2013-10-30 19:00:00,53.9746192893401,426.820512820513,197,3,19,2013-10-30
"7268",2013-10-30 20:00:00,47.1818181818182,412.01724137931,176,3,20,2013-10-30
"7269",2013-10-30 21:00:00,44.4466666666667,371.020408163265,150,3,21,2013-10-30
"7270",2013-10-30 22:00:00,30.0955882352941,339.545454545455,136,3,22,2013-10-30
"7271",2013-10-30 23:00:00,48.3821138211382,386.841666666667,123,3,23,2013-10-30
"7272",2013-10-31 00:00:00,424.338983050847,405.769911504425,118,4,0,2013-10-31
"7273",2013-10-31 01:00:00,31.3333333333333,417.617021276596,96,4,1,2013-10-31
